"Company ID","Target Account","Last Modified Date","Lead Status","Total Revenue","Postal Code","Twitter Followers","Company Domain Name","Last Touch Converting Campaign","First Touch Converting Campaign","Recent Deal Close Date","Number of Pageviews","Number of Employees","Campaign of last booking in meetings tool","Number of decision makers","Time of Last Session","Time of First Session","Number of blockers","Close Date","Ideal Customer Profile Tier","Facebook Fans","Number of Associated Deals","Last Logged Call Date","Recent Deal Amount","Number of times contacted","First Conversion Date","Last Open Task Date","Original Source Type","First Deal Created Date","Number of Form Submissions","Medium of last booking in meetings tool","Facebook Company Page","Create Date","LinkedIn Bio","First Conversion","Date of last meeting booked in meetings tool","City","Company name","Number of child companies","Total open deal value","Number of Sessions","Phone Number","Last Engagement Date","Company owner","About Us","Last Activity Date","Next Activity Date","Source of last booking in meetings tool","Owner Assigned Date","State/Region","LinkedIn Company Page","Total Money Raised","Number of Associated Contacts","Original Source Data 1","Recent Conversion Date","Number of contacts with a buying role","Original Source Data 2","Lifecycle Stage","Last Booked Meeting Date","Last Contacted","Street Address","Recent Conversion","HubSpot Team","Twitter Bio","Web Technologies","Country/Region","First Contact Create Date","Time Zone","Time Last Seen","Time First Seen","Type","Website URL","Year Founded","Twitter Handle","Google Plus Page","Days to Close","Description","Annual Revenue","Parent Company","Industry","Object create date/time","Street Address 2","Is Public","Number of open deals","Associated Company ID","Associated Company","Additional Domains"
"6246944103","","2021-07-31 11:05","","","2000","","edugate.com.au","","","","0.0","50.0","","0.0","","","0.0","","","","1.0","","","","","","Offline Sources","2021-06-26 16:40","","","","2021-06-16 12:57","We at Edugate offer 6 different services starting from educational consultation to student visa application and ielts preparation courses. Apply now!","","","Sydney","Edugate Gateway Australia","0.0","","0.0"," +61 2 9261 3293","","","","","","","","New South Wales","https://www.linkedin.com/company/edugate-gateway-pty-ltd","","1.0","IMPORT","","0.0","18879005","Opportunity","","","SUITE 504","","","","Route 53; Apache; Ubuntu; Google Tag Manager; Facebook Connect; Mandrill; Google Analytics; Google Apps; Facebook Advertiser; Wordpress","Australia","2021-06-16 12:57","Australia/Sydney","","2021-06-16 12:57","","edugate.com.au","2007","edugateg","","","We at Edugate offer 6 different services starting from educational consultation to student visa application and ielts preparation courses. Apply now!","1.0E7","","","","267 - 277 CASTLEREAGH STREET","false","1.0","","",""
"6246944102","","2021-11-03 05:22","","","S10 2HB","","iecc.co.uk","","","","0.0","50.0","","0.0","","","0.0","","","","1.0","","","","","","Offline Sources","2021-06-26 16:40","","","https://facebook.com/ieccbd","2021-06-16 12:57","IECC is the leading study abroad and immigration consulting firm in the countries where it is operating. IECC is promoting foreign education since 2004. We are the official partner of British High commission “Promoting UK Education” we have supported m...","","","Sheffield","Iecc","0.0","","0.0","","","","","","","","","South Yorkshire","https://www.linkedin.com/company/ieccbd","","1.0","IMPORT","","0.0","18879005","Opportunity","","","269 Glossop Road","","","","Youtube; Apache; Google Maps; Google Tag Manager; Facebook Connect; Godaddy Nameserver; Facebook Advertiser; MaxCDN","United Kingdom","2021-06-16 12:57","Europe/London","","2021-06-16 12:57","","iecc.co.uk","2004","","","","IECC is the leading study abroad and immigration consulting firm in the countries where it is operating. IECC is promoting foreign education since 2004. We are the official partner of British High commission “Promoting UK Education” we have supported m...","1.0E7","","","","","false","1.0","","",""
"6246944101","","2021-08-02 00:57","","","682011","","santamonicaedu.in","","","","0.0","500.0","","0.0","","","0.0","","","","1.0","","","","","","Offline Sources","2021-06-26 16:40","","","https://facebook.com/santamonicastudyabroad","2021-06-16 12:57","Santamonica Study Abroad – Overseas Education Consultants has been catering to the international study needs of students of India ever since its inception in 2002. We have a dedicated team for Overseas Study in Canada, Australia, New Zealand, Germany, ...","","","Ernakulam","Santa Monica","0.0","","0.0","919645222999","","","","","","","","Kerala","https://www.linkedin.com/company/santa-monica-study-abroad","","1.0","IMPORT","","0.0","18879005","Opportunity","","","BIO ARCADE BUILDING","","","","Youtube; Google Adwords; Facebook Connect; Alexa; Godaddy Nameserver; ASP.Net; Facebook Advertiser; App Nexus; Tawk; Google Analytics; Twitter Button; DoubleClick Ads; Amazon Cloudfront","India","2021-06-16 12:57","Asia/Kolkata","","2021-06-16 12:57","","santamonicaedu.in","2002","SMOSP","","","Santamonica Study Abroad – Overseas Education Consultants has been catering to the international study needs of students of India ever since its inception in 2002. We have a dedicated team for Overseas Study in Canada, Australia, New Zealand, Germany, ...","5.0E7","","Education Management","","LAYAM ROAD","false","1.0","","",""
"6246944100","","2021-08-01 21:50","","","50250","","newinti.edu.my","","","","0.0","1000.0","","0.0","","","0.0","","","","1.0","","","","","","Offline Sources","2021-06-26 16:40","","","https://facebook.com/inti.edu","2021-06-16 12:57","Catch up on your latest news from INTI College & University Malaysia and obtain knowledge-related information from our education blog. Read more.","","","Nilai","INTI International University & Colleges","0.0","","0.0"," +60 6-798 2000","","","","","","","","Negeri Sembilan","https://www.linkedin.com/company/inti-international-university-&-colleges","","1.0","IMPORT","","0.0","18879005","Opportunity","","","PERSIARAN PERDANA BBN, PUTRA NILAI","","","","Microsoft Exchange Online; Gravity Forms; Typekit By Adobe; Microsoft Office 365; Apache; Wordpress; Google Tag Manager; Recaptcha; Twitter Button; Outlook; MaxCDN; Woo Commerce","Malaysia","2021-06-16 12:57","Asia/Kuala_Lumpur","","2021-06-16 12:57","","newinti.edu.my","1986","INTIEducation","","","Catch up on your latest news from INTI College & University Malaysia and obtain knowledge-related information from our education blog. Read more.","1.0E9","","Higher Education","","","false","1.0","","",""
"6246944099","","2021-07-31 22:05","","","","","wisewayglobal.com","","","","0.0","","","0.0","","","0.0","","","","1.0","","","","","","Offline Sources","2021-06-26 16:40","","","","2021-06-16 12:57","","","","","wisewayglobal.com","0.0","","0.0","","","","","","","","","","","","1.0","IMPORT","","0.0","18879005","Opportunity","","","","","","","","","2021-06-16 12:57","","","2021-06-16 12:57","","wisewayglobal.com","","","","","","","","","","","","1.0","","",""
"6246944098","","2021-09-17 04:58","","","","","aesestudios.com","","","","0.0","","","0.0","","","0.0","","","","1.0","","","","","","Offline Sources","2021-06-26 16:40","","","","2021-06-16 12:57","Contamos con más de 21 años de experiencia ofreciendo planes de estudio en el exterior a cientos de estudiantes colombianos","","","","AES Estudios","0.0","","0.0","","","","","","","","","","","","1.0","IMPORT","","0.0","18879005","Opportunity","","","","","","","","","2021-06-16 12:57","","","2021-06-16 12:57","","aesestudios.com","","","","","Contamos con más de 21 años de experiencia ofreciendo planes de estudio en el exterior a cientos de estudiantes colombianos","","","","","","","1.0","","",""
"6246944097","","2021-07-31 09:58","","","110005","","blueskyconsultancy.com","","","","0.0","50.0","","0.0","","","0.0","","","","1.0","","","","","","Offline Sources","2021-06-26 16:40","","","","2021-06-16 12:57","Bluesky Consultancy is an Australian & Canadian university representative, visa consultant and migration agent in Delhi, India, and also offer IELTS and PTE preparation in Delhi branch","","","New Delhi","Bluesky Consultancy","0.0","","0.0","","","","","","","","","Other","https://www.linkedin.com/company/bluesky-immigration-and-students-consultancy-services","","1.0","IMPORT","","0.0","18879005","Opportunity","","","11/6B SHANTI CHAMBER","","","","Apache; Google Maps; Google Tag Manager; Facebook Connect; Google Analytics; Google Apps; Facebook Advertiser","India","2021-06-16 12:57","Asia/Kolkata","","2021-06-16 12:57","","blueskyconsultancy.com","2002","BlueskyPak","","","Bluesky Consultancy is an Australian & Canadian university representative, visa consultant and migration agent in Delhi, India, and also offer IELTS and PTE preparation in Delhi branch","","","Management Consulting","","","false","1.0","","",""
"6246944096","","2021-08-02 13:19","","","","","pfecglobal.com.au","","","","0.0","50.0","","0.0","","","0.0","","","","1.0","","","","","","Offline Sources","2021-06-26 16:40","","","","2021-06-16 12:57","Looking for foreign education consultants & migration agent in Melbourne, Sydney or anywhere in Australia? At PFEC Global, we help you find the right career pathway to build a successful future!","","","Melbourne","PFEC","0.0","","0.0"," +61 423 311 259","","","","","","","","Victoria","https://www.linkedin.com/company/pfec-global","","1.0","IMPORT","","0.0","18879005","Opportunity","","","","","","","Nginx; Google Maps; Wordpress; Go Squared; Google Tag Manager; Recaptcha; Facebook Social Plugins; Google Analytics; Google Apps; Facebook Advertiser","Australia","2021-06-16 12:57","Australia/Melbourne","","2021-06-16 12:57","","pfecglobal.com.au","2006","","","","Looking for foreign education consultants & migration agent in Melbourne, Sydney or anywhere in Australia? At PFEC Global, we help you find the right career pathway to build a successful future!","1.0E7","","","","","false","1.0","","",""
"6246944095","","2021-08-05 11:26","","","200444","","shu.edu.cn","","","","0.0","5000.0","","0.0","","","0.0","","","","1.0","","","","","","Offline Sources","2021-06-26 16:40","","","","2021-06-16 12:57","Shanghai University (commonly referred to as SHU, or colloquially Shangda) is a public research university located in Shanghai.","","","Shanghai","Shanghai University","0.0","","0.0","","","","","","","","","Shanghai","https://www.linkedin.com/company/shanghai-university","","1.0","IMPORT","","0.0","18879005","Opportunity","","","","","","","","China","2021-06-16 12:57","Asia/Shanghai","","2021-06-16 12:57","","shu.edu.cn","1922","shumba_shanghai","","","Shanghai University (commonly referred to as SHU, or colloquially Shangda) is a public research university located in Shanghai.","1.0E9","","","","","false","1.0","","",""
"6246944094","","2021-11-01 16:11","","","","","ikokos.com","","","","0.0","","","0.0","","","0.0","","","","1.0","","","","","","Offline Sources","2021-06-26 16:40","","","","2021-06-16 12:57","","","","","KOKOS","0.0","","0.0","","","","","","","","","","","","1.0","IMPORT","","0.0","18879005","Opportunity","","","","","","","Google Adwords; Apache; Google Maps; Google Tag Manager; Facebook Connect; Google Analytics; DoubleClick Ads; Facebook Advertiser","","2021-06-16 12:57","","","2021-06-16 12:57","","ikokos.com","","","","","25년호주전문, 8개직영지사, 호주대사관선정 최우수유학원, 현지이민법무사 보유,","","","Education Management","","","false","1.0","","",""
"6246944093","","2021-10-14 08:17","","","","","edunetwork.net.au","","","","0.0","10.0","","0.0","","","0.0","","","","1.0","","","","","","Offline Sources","2021-06-26 16:40","","","","2021-06-16 12:57","A link between the students and their chosen institutions. A professional in international student consultancy services","","","","Edunetwork","0.0","","0.0","","","","","","","","","","https://www.linkedin.com/company/edunetwork-australia","","1.0","IMPORT","","0.0","18879005","Opportunity","","","","","","","Youtube; Nginx; Google Maps; Wordpress; Go Squared; Twitter Button","Australia","2021-06-16 12:57","","","2021-06-16 12:57","","edunetwork.net.au","2015","","","","A link between the students and their chosen institutions. A professional in international student consultancy services","1000000.0","","","","","false","1.0","","",""
"6246819213","","2021-08-02 08:29","","","4000","","actimmi.com.au","","","","0.0","","","0.0","","","0.0","","","","1.0","","","","","","Offline Sources","2021-06-26 16:40","","","","2021-06-16 12:57","","","","Brisbane","AC&T Education Migration","0.0","","0.0","","","","","","","","","Queensland","","","1.0","IMPORT","","0.0","18879005","Opportunity","","","SUITE 5, LEVEL 2","","","","Google Tag Manager; MaxCDN; Cloud Flare","Australia","2021-06-16 12:57","Australia/Brisbane","","2021-06-16 12:57","","actimmi.com.au","","","","","","","","","","233 ALBERT ST","","1.0","","",""
"6246819212","","2021-08-18 02:57","","","02141","","ef.com","","","","0.0","10000.0","","0.0","","","0.0","","","","1.0","","","","","","Offline Sources","2021-06-26 16:40","","","http://www.facebook.com/EFUnitedStates/","2021-06-16 12:57","EF Education First is an international education company that specializes in language training, educational travel, academic degree programs, and cultural exchange.","","","Cambridge","EF Education First","0.0","","0.0","6176191000","","","","","","","","MA","https://www.linkedin.com/company/ef-executive-language-institute","","1.0","IMPORT","","0.0","18879005","Opportunity","","","One Education St","","","","Microsoft Exchange Online; Omniture (Adobe Analytics); Google Tag Manager; Cloud Flare; Google Analytics; Bing Advertiser; Outlook; Facebook Advertiser; MaxCDN; Omniture","United States","2021-06-16 12:57","America/New_York","","2021-06-16 12:57","","ef.com","1965","ef","","","EF Education First is an international education company that specializes in language training, educational travel, academic degree programs, and cultural exchange.","1.0E9","","Leisure, Travel & Tourism","","","false","1.0","","",""
"6246819211","","2021-10-31 11:13","","","","","istac.com.au","","","","0.0","","","0.0","","","0.0","","","","1.0","","","","","","Offline Sources","2021-06-26 16:40","","","","2021-06-16 12:57","Study in Australia? If you need information and experts' advice, we are here to help. Risk-free service. You won't pay us a single cent, promise.","","","","Istac","0.0","","0.0"," +61 414 556 543","","","","","","","","","","","1.0","IMPORT","","0.0","18879005","Opportunity","","","","","","","","Australia","2021-06-16 12:57","","","2021-06-16 12:57","","istac.com.au","","","","","Study in Australia? If you need information and experts' advice, we are here to help. Risk-free service. You won't pay us a single cent, promise.","","","","","","","1.0","","",""
